"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"279732981","2023-12-30T00:00:00.000","419","LARCENY,GRAND FROM PERSON,UNCL","109","GRAND LARCENY","PL 1553005","F","M","18","0","25-44","M","WHITE HISPANIC","988257","215427","40.75797289059776","-73.98553636938833","POINT (-73.98553636938833 40.75797289059776)"
"279719058","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","40","1","25-44","M","BLACK","1003517","235593","40.8133030743534","-73.93039618778353","POINT (-73.93039618778353 40.8133030743534)"
"279727147","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","25-44","M","BLACK","984721","202913","40.723628","-73.998298","POINT (-73.998298 40.723628)"
"279734473","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279719069","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","104","0","45-64","M","WHITE","1009973","195507","40.703262","-73.907224","POINT (-73.907224 40.703262)"
"279727141","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","73","0","45-64","M","BLACK","1011000","182708","40.668127539540706","-73.90357348858655","POINT (-73.90357348858655 40.668127539540706)"
"279698077","2023-12-30T00:00:00.000","707","IMPERSONATION 2, PUBLIC SERVAN","340","FRAUDS","PL 1902300","M","Q","110","1","45-64","M","WHITE HISPANIC","1017225","209572","40.741841824897115","-73.8810025231725","POINT (-73.8810025231725 40.741841824897115)"
"279719057","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601503","F","B","40","0","45-64","M","BLACK","1006844","232758","40.805515","-73.918386","POINT (-73.918386 40.805515)"
"279699172","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1703000","F","K","79","0","25-44","M","WHITE HISPANIC","999528","190073","40.688370023709176","-73.94491023273594","POINT (-73.94491023273594 40.688370023709176)"
"279730067","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","41","0","25-44","M","BLACK","1014852","237687","40.819019","-73.889436","POINT (-73.889436 40.819019)"
"279727148","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","14","0","25-44","M","WHITE HISPANIC","988190","215311","40.757656","-73.985776","POINT (-73.985776 40.757656)"
"279727136","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","77","0","25-44","M","BLACK","1003019","183622","40.670658","-73.932338","POINT (-73.932338 40.670658)"
"279728654","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","S","120","0","25-44","M","WHITE HISPANIC","963180","173627","40.64322","-74.075921","POINT (-74.075921 40.64322)"
"279704599","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","110","0","25-44","M","WHITE HISPANIC","1020563","212261","40.74921","-73.868941","POINT (-73.868941 40.74921)"
"279733244","2023-12-30T00:00:00.000","724","FORGERY-ILLEGAL POSSESSION,VEH","126","MISCELLANEOUS PENAL LAW","PL 1706501","F","K","71","0","25-44","F","BLACK","998344","180070","40.660917","-73.949199","POINT (-73.949199 40.660917)"
"279707478","2023-12-30T00:00:00.000","419","LARCENY,GRAND FROM PERSON,UNCL","109","GRAND LARCENY","PL 1553005","F","B","42","0","25-44","M","WHITE HISPANIC","1011897","242507","40.832259","-73.900091","POINT (-73.900091 40.832259)"
"279730064","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","43","0","25-44","M","BLACK HISPANIC","1022705","243883","40.835997","-73.861028","POINT (-73.861028 40.835997)"
"279704326","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","30","0","25-44","F","BLACK","996616","237941","40.819762","-73.95532","POINT (-73.95532 40.819762)"
"279730074","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","61","0","25-44","M","BLACK","992391","154409","40.590491","-73.970687","POINT (-73.970687 40.590491)"
"279733431","2023-12-30T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","B","52","0","25-44","M","BLACK","1009181","253453","40.86230939701279","-73.90986809103204","POINT (-73.90986809103204 40.86230939701279)"
"279698062","2023-12-30T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100G","M","K","72","1","25-44","M","BLACK HISPANIC","979306","172969","40.641435145615965","-74.01781464949576","POINT (-74.01781464949576 40.641435145615965)"
"279699182","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","M","23","2","25-44","M","ASIAN / PACIFIC ISLANDER","1000644","225855","40.786582","-73.940798","POINT (-73.940798 40.786582)"
"279727138","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402501","F","K","94","0","18-24","M","BLACK","996120","201354","40.719341","-73.957178","POINT (-73.957178 40.719341)"
"279733449","2023-12-30T00:00:00.000","744","BAIL JUMPING 3","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155500","M","M","10","1","45-64","M","BLACK","983551","208788","40.73975138823035","-74.00252241397993","POINT (-74.00252241397993 40.73975138823035)"
"279724828","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","B","43","0","25-44","M","WHITE HISPANIC","1021748","245737","40.84108685606903","-73.86447840535153","POINT (-73.86447840535153 40.84108685606903)"
"279728641","2023-12-30T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","M","25","0","45-64","F","BLACK HISPANIC","999967","230491","40.79930652357968","-73.9432328302341","POINT (-73.9432328302341 40.79930652357968)"
"279719070","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279733707","2023-12-30T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","Q","105","0","18-24","M","BLACK","1052693","187158","40.68011759688822","-73.75323687077469","POINT (-73.75323687077469 40.68011759688822)"
"279731349","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","115","0","25-44","M","WHITE HISPANIC","1020429","212242","40.74915777082326","-73.8694258444689","POINT (-73.8694258444689 40.74915777082326)"
"279734460","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","43","0","25-44","M","BLACK","1020590","239446","40.823825","-73.868694","POINT (-73.868694 40.823825)"
"279709529","2023-12-30T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","S","122","0","25-44","M","BLACK","955641","153484","40.587909","-74.103003","POINT (-74.103003 40.587909)"
"279717369","2023-12-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","Q","115","3","25-44","M","BLACK","1018623","214936","40.7565675846374","-73.8759315341335","POINT (-73.8759315341335 40.7565675846374)"
"279731343","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","32","1","45-64","M","BLACK","999113","236878","40.816839","-73.946301","POINT (-73.946301 40.816839)"
"279699173","2023-12-30T00:00:00.000","760","BRIBERY,PUBLIC ADMINISTRATION","126","MISCELLANEOUS PENAL LAW","PL 2154002","F","K","75","1","25-44","M","BLACK","1019699","188375","40.68365160339583","-73.87218617994516","POINT (-73.87218617994516 40.68365160339583)"
"279704328","2023-12-30T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","25","0","25-44","M","WHITE HISPANIC","1001039","232955","40.806069","-73.939352","POINT (-73.939352 40.806069)"
"279722944","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","18-24","F","BLACK HISPANIC","986454","213101","40.751591","-73.992043","POINT (-73.992043 40.751591)"
"279730091","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","M","25","0","45-64","F","BLACK","1003638","226954","40.789593","-73.929984","POINT (-73.929984 40.789593)"
"279734457","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","B","40","0","45-64","M","BLACK","1008327","232264","40.804154095928475","-73.91303156999221","POINT (-73.91303156999221 40.804154095928475)"
"279719067","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 140200H","F","M","14","17","25-44","M","BLACK HISPANIC","985285","212846","40.75089","-73.996262","POINT (-73.996262 40.75089)"
"279733256","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","109","0","25-44","M","ASIAN / PACIFIC ISLANDER","1032051","217053","40.7623158004241","-73.8274480018593","POINT (-73.8274480018593 40.7623158004241)"
"279714389","2023-12-30T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B","42","2","25-44","M","BLACK","1010967","238733","40.821903","-73.903466","POINT (-73.903466 40.821903)"
"279732983","2023-12-30T00:00:00.000","916","LEAVING SCENE-ACCIDENT-PERSONA","348","VEHICLE AND TRAFFIC LAWS","VTL06000AA","M","M","28","0","25-44","F","WHITE HISPANIC","997768","234449","40.81017378067449","-73.95116727852542","POINT (-73.95116727852542 40.81017378067449)"
"279731364","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1023656","209902","40.742724","-73.857789","POINT (-73.857789 40.742724)"
"279724840","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","M","28","0","18-24","M","BLACK","999409","233697","40.808109","-73.945238","POINT (-73.945238 40.808109)"
"279719072","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","113","3","25-44","M","BLACK","1046315","187088","40.6799807384666","-73.7762339071953","POINT (-73.7762339071953 40.6799807384666)"
"279704330","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","Q","110","0","18-24","M","BLACK HISPANIC","1016155","211645","40.74753561113889","-73.88485401338326","POINT (-73.88485401338326 40.74753561113889)"
"279733444","2023-12-30T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","71","0","25-44","M","BLACK","996824","182756","40.668292","-73.954673","POINT (-73.954673 40.668292)"
"279722936","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","60","0","45-64","M","WHITE","988282","150501","40.579767","-73.985483","POINT (-73.985483 40.579767)"
"279698064","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","1","18-24","F","WHITE HISPANIC","1002212","193214","40.69698630037214","-73.93522383122014","POINT (-73.93522383122014 40.69698630037214)"
"279709528","2023-12-30T00:00:00.000","744","BAIL JUMPING 3","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155500","M","Q","102","0","25-44","M","BLACK","1032501","198800","40.712206","-73.825952","POINT (-73.825952 40.712206)"
"279724836","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","88","0","18-24","M","ASIAN / PACIFIC ISLANDER","994949","190197","40.688718","-73.96142","POINT (-73.96142 40.688718)"
"279694031","2023-12-29T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","110","0","25-44","M","BLACK HISPANIC","1023737","208736","40.739521","-73.857506","POINT (-73.857506 40.739521)"
"279671056","2023-12-29T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","60","0","18-24","M","BLACK HISPANIC","993443","150768","40.580496","-73.966902","POINT (-73.966902 40.580496)"
"279687606","2023-12-29T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","B","47","0","25-44","M","BLACK","1021662","258761","40.87683414801404","-73.86471652358138","POINT (-73.86471652358138 40.87683414801404)"
"279695615","2023-12-29T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","121","0","45-64","M","WHITE","947516","162432","40.61243853139445","-74.13230568908097","POINT (-74.13230568908097 40.61243853139445)"
"279697895","2023-12-29T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 2650303","F","K","61","0","45-64","M","BLACK","993279","160911","40.608337","-73.967479","POINT (-73.967479 40.608337)"
"279698070","2023-12-29T00:00:00.000","916","LEAVING SCENE-ACCIDENT-PERSONA","348","VEHICLE AND TRAFFIC LAWS","VTL06000AA","M","M","18","0","45-64","M","BLACK","990188","214947","40.756654327152994","-73.97856667358758","POINT (-73.97856667358758 40.756654327152994)"
"279694029","2023-12-29T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","14","0","45-64","M","WHITE HISPANIC","986061","213320","40.75219043401121","-73.99346359839569","POINT (-73.99346359839569 40.75219043401121)"
"279704010","2023-12-29T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q","113","0","45-64","M","WHITE HISPANIC","1043683","184315","40.672379306979316","-73.78574628974769","POINT (-73.78574628974769 40.672379306979316)"
"279664045","2023-12-29T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","14","1","25-44","M","WHITE HISPANIC","987866","214721","40.75603526927576","-73.98694809910083","POINT (-73.98694809910083 40.75603526927576)"
"279687611","2023-12-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","47","0","25-44","M","BLACK","1026486","262591","40.887325","-73.847247","POINT (-73.847247 40.887325)"
"279685087","2023-12-29T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","18-24","F","WHITE HISPANIC","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"279682768","2023-12-29T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","75","0","18-24","F","BLACK","1011938","182021","40.666241","-73.900194","POINT (-73.900194 40.666241)"
"279699190","2023-12-29T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","113","0","25-44","F","BLACK","1041262","186231","40.677656","-73.794456","POINT (-73.794456 40.677656)"
"279697713","2023-12-29T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","103","0","25-44","M","BLACK","1041717","197008","40.7072398161698","-73.7927267255908","POINT (-73.7927267255908 40.7072398161698)"
"279695610","2023-12-29T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","Q","103","0","25-44","M","BLACK","1041879","197083","40.707439","-73.792139","POINT (-73.792139 40.707439)"
"279682776","2023-12-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","13","0","18-24","M","BLACK","988971","207813","40.737074","-73.982962","POINT (-73.982962 40.737074)"
"279682758","2023-12-29T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","48","1","25-44","M","BLACK HISPANIC","1017426","245419","40.84023133456983","-73.88010010626483","POINT (-73.88010010626483 40.84023133456983)"
"279695600","2023-12-29T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","M","32","0","25-44","M","BLACK","999439","236537","40.815904","-73.945123","POINT (-73.945123 40.815904)"
"279697327","2023-12-29T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","76","0","25-44","M","BLACK","984110","188363","40.683691","-74.000504","POINT (-74.000504 40.683691)"
"279657019","2023-12-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","49","0","25-44","M","WHITE HISPANIC","1023908","251945","40.858116521333166","-73.85663523862021","POINT (-73.85663523862021 40.858116521333166)"
"279704593","2023-12-29T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650206","F","K","63","0","25-44","M","BLACK","1006683","171534","40.6374693497307","-73.9191722621787","POINT (-73.9191722621787 40.6374693497307)"
"279697717","2023-12-29T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","S","121","0","18-24","M","BLACK","938361","168951","40.630289111536975","-74.16532370522262","POINT (-74.16532370522262 40.630289111536975)"
"279692452","2023-12-29T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q","104","0","18-24","M","BLACK","1011436","194498","40.700488","-73.901952","POINT (-73.901952 40.700488)"
"279667719","2023-12-29T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","106","0","25-44","M","ASIAN / PACIFIC ISLANDER","1028607","187930","40.682398279333","-73.8400721577516","POINT (-73.8400721577516 40.682398279333)"
"279678654","2023-12-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","18","0","25-44","M","WHITE HISPANIC","991530","217373","40.763313","-73.973717","POINT (-73.973717 40.763313)"
"279676624","2023-12-29T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","66","0","18-24","M","BLACK HISPANIC","989954","168677","40.629655","-73.979449","POINT (-73.979449 40.629655)"
"279690702","2023-12-29T00:00:00.000","441","LARCENY,GRAND OF AUTO","110","GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","Q","113","0","25-44","M","BLACK HISPANIC","1048193","187172","40.680189674072","-73.76946087734225","POINT (-73.76946087734225 40.680189674072)"
"279682774","2023-12-29T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","13","0","18-24","M","BLACK","988971","207813","40.737074","-73.982962","POINT (-73.982962 40.737074)"
